,Unnamed: 0,sent_id,sys_name,test_set,bleu,sari,fkgl,bertscore_F1,PPL,SLOR,S_axis,M_axis,G_axis,Mref_score,QuestEval,sle,samsa
109,109,40,NTS-h1_w2v_model,hsplit,79.64269516620871,30.277120184052148,-18.51913043478261,0.8757233619689941,100.34731644345956,1.8811573937764885,0.4999999999995629,1.0,0.8499160394323872,0.8108344002906303,0.7140460926956601,-0.922897458076477,28.7037037037037
110,110,41,NTS-h1_w2v_model,hsplit,81.89221040261441,28.18464787398516,-15.958461538461542,0.7877902984619141,47.64027206641804,2.235110526544412,0.5104293463811709,0.9343925361169043,0.7597649791763016,0.7551755541552033,0.4843557641201257,-0.5131621956825256,20.0
111,111,42,NTS-h1_w2v_model,hsplit,92.53911813809742,77.06113298148225,-7.566666666666666,0.9275887012481692,82.41362650561314,1.9421716637716893,0.49999999999971995,1.0,0.8596672499955091,0.8142538057867381,0.8232405033565704,1.640882134437561,50.0
112,112,43,NTS-h1_w2v_model,hsplit,85.23093348287141,80.47136671249949,-14.467027027027026,0.8835105895996094,24.93059305244912,2.3290967155383844,0.499999999999403,1.0,0.9847505286315478,0.8601809119093331,0.8059989403164575,0.242605522274971,100.0
113,113,44,NTS-h1_w2v_model,hsplit,100.00000000000004,92.41402116402116,-5.041428571428573,0.897551953792572,81.78783788835776,1.928696564483508,0.49999999999967315,1.0,0.834195735193437,0.8053741417532996,0.6625088453292847,3.4160497188568115,100.0
114,114,45,NTS-h1_w2v_model,hsplit,12.895564188125258,40.49725042444296,-0.8049999999999997,0.2376659959554672,58.13586460841786,0.9800670450487874,0.6718201467887659,0.379369214869626,0.8735541426926171,0.6728942836824392,0.2295890368876003,3.784273862838745,0.0
115,115,46,NTS-h1_w2v_model,hsplit,93.91044157537527,64.91693053628808,-9.130000000000004,0.9148151874542236,76.83659342561288,1.8757184327722327,0.49999999999966,1.0,0.8232409668812207,0.8016079028118396,0.648800907863511,0.518033504486084,50.0
116,116,47,NTS-h1_w2v_model,hsplit,84.1354400365363,28.7458600876724,-7.232173913043479,0.7956675291061401,29.654061124616376,2.577732905364797,0.49999999999967826,1.0,0.8283597798695616,0.8033637459468421,0.69903963804245,1.5508522987365725,50.0
117,117,48,NTS-h1_w2v_model,hsplit,81.92749109492625,56.94733448937994,-10.68,0.7335022091865541,62.09914398831466,2.267778873000095,0.510576586172132,0.9752091961385947,0.792496887161849,0.7831076432482942,0.5439239813428786,0.5107734203338623,50.0
118,118,49,NTS-h1_w2v_model,hsplit,70.0418991088418,79.9774618740136,-6.780000000000001,0.842268705368042,74.07923399850915,1.7535838231873682,0.49999999999969774,1.0,0.9538385856562642,0.8484904335517363,0.8265481094519297,1.853734254837036,50.0
119,119,50,NTS-h1_w2v_model,hsplit,39.15974453600045,54.5204475105606,-2.512857142857144,0.6503912210464478,22.616198796754823,3.207737105457344,0.5476525817434132,0.7514761206810118,0.4663457711995219,0.6005880697448919,0.6743500085104079,2.8644163608551025,50.0
120,120,51,NTS-h1_w2v_model,hsplit,68.8836505346656,32.19566641561527,-6.104210526315793,0.8149159550666809,74.65561667392647,1.8184795136244465,0.49999999999966355,1.0,0.8539052547867927,0.8122303007054426,0.7913440050902191,0.4524776339530945,100.0
121,121,52,NTS-h1_w2v_model,hsplit,34.235039551790926,65.75349815838946,-12.775000000000002,0.6354577541351318,29.89418769801324,2.8720185304789267,0.6319768139035451,0.6695450611055531,0.8949377956536743,0.74130491707798,0.4524146364794837,0.7315748929977417,11.11111111111111
122,122,53,NTS-h1_w2v_model,hsplit,62.63097913318162,56.80096219569904,-9.080909090909092,0.7009689211845398,124.57099964163766,1.217796472061667,0.4999999999995565,1.0,1.0,0.8660254037843532,0.5485073225365744,0.7960946559906006,50.0
123,123,54,NTS-h1_w2v_model,hsplit,15.71230230256651,49.313304903241786,-10.154545454545458,0.4730223119258881,218.75863899988343,0.9793992352191002,0.5840316546356809,0.6471817818708077,0.9487973710052128,0.7438982196574045,0.6383473205897543,1.978618860244751,25.0
124,124,55,NTS-h1_w2v_model,hsplit,51.68274638299409,67.44980599372464,-21.037142857142857,0.8106804490089417,16.729669050207953,3.828466682297408,0.4999999999994583,1.0,0.8250319360373342,0.8022214356566334,0.7600842613128967,-1.0339125394821167,25.0
125,125,56,NTS-h1_w2v_model,hsplit,22.407726339529543,44.80706280499405,-7.972857142857144,0.2256436496973037,59.21296481631411,2.278801088706308,0.6290235274667454,0.7050996730041635,0.7804985227197778,0.7075813477250139,0.3542563525414226,1.6005612611770632,33.33333333333333
126,126,57,NTS-h1_w2v_model,hsplit,44.511023261452166,61.83462111045717,-8.333333333333332,0.5872430205345154,64.50900268005644,1.9967678693472544,0.49999999999961464,1.0,0.852208908566192,0.8116362124004397,0.5575569357190814,1.4984105825424194,50.0
127,127,58,NTS-h1_w2v_model,hsplit,84.66657105524214,77.1158792110045,-17.288,0.911137044429779,51.387855231786965,2.405815390355671,0.49999999999953537,1.0,0.8710090609485951,0.8182617316103874,0.749252630604638,-0.4544003903865814,23.4375
128,128,59,NTS-h1_w2v_model,hsplit,96.21954581957615,73.26956092790822,-11.344285714285714,0.8166640996932983,35.44085928749541,2.111830265919635,0.499999999999575,1.0,0.8828151687479436,0.8224683625467578,0.5060302743205318,0.5184738636016846,50.0
129,129,60,NTS-h1_w2v_model,hsplit,100.00000000000004,75.90876588762771,-14.514285714285714,0.9402937293052672,75.68190071709293,2.0822649229701886,0.48224558225321207,1.0,0.9003884411816577,0.8252797801586794,0.7904978946087853,-0.1319038867950439,25.0
130,130,61,NTS-h1_w2v_model,hsplit,69.62583788234936,69.92087825744994,-14.214634146341464,0.4298698008060455,127.12046903757845,1.7386837751914284,0.5046870712057822,0.9357617624894636,0.7532896985377232,0.7522864006708064,0.1759999969175884,0.0201915707439184,100.0
131,131,62,NTS-h1_w2v_model,hsplit,70.36887702305809,67.90674171110129,-8.619230769230771,0.805891215801239,61.71680188017474,2.096861687154483,0.5027050434343573,1.0,0.8382616395675669,0.8073402704900507,0.6205007223120022,2.0355029106140137,25.0
132,132,63,NTS-h1_w2v_model,hsplit,81.53551038173119,71.77178880206083,-8.350000000000005,0.8837969899177551,159.2673596305249,1.517926617000331,0.49999999999963873,1.0,1.0,0.8660254037843691,0.9017137421502008,2.583213329315185,50.0
133,133,64,NTS-h1_w2v_model,hsplit,66.32819410262444,67.11933009099694,-5.3263636363636335,0.7203264236450195,31.00694631680734,2.3865551051581764,0.4978421945652372,0.922182649431038,0.9297819946608912,0.8088597421054666,0.7850648719734616,2.0108060836791988,100.0
134,134,65,NTS-h1_w2v_model,hsplit,90.36020036098444,71.98684843421687,-4.823333333333334,0.9335945844650269,585.1120010490367,-0.2567893326319849,0.49999999999973754,1.0,0.8539052547867927,0.8122303007054578,0.7032272572870607,2.501507043838501,100.0
135,135,66,NTS-h1_w2v_model,hsplit,54.79931271008474,62.17374792254088,-12.828571428571427,0.6338165998458862,163.75696806296162,1.2546292120952462,0.5656949183014305,0.8132822850414166,0.8579525965721891,0.7566420275839849,0.4435282780207826,-0.1363274306058883,17.1875
136,136,67,NTS-h1_w2v_model,hsplit,81.79525260739669,70.27527240578199,-13.023333333333335,0.775955080986023,49.46611027110301,2.050538816115262,0.5014965659959428,0.8543667686899209,0.8923564271383561,0.7697924772739105,0.8376719488037957,0.694621205329895,25.0
137,137,68,NTS-h1_w2v_model,hsplit,91.21679090703871,80.7044125465178,-4.910769230769231,0.7615828514099121,108.89612013759611,1.363979764362677,0.4999999999997077,1.0,0.8651346623091,0.8161817575206289,0.5232564558585485,2.38763165473938,100.0
